result_id,group_id,group_by,model,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity
6e5aff558022,"['machine', 'low']","['sentience', 'semantic_distance']",mpt-7b-8k-chat,652,128,69,31,7,0.5390625,4.0,92.28571428571429,18.285714285714285,16.571428571428573,0,0,0,10,0,0,10,0.20551858127758066,0.011399111624747993,"[0.005947470996114951, 0.010873496201303262, 0.005474896090371245, 0.006719298305965626, 0.00287232725393205, 0.0023098460265568443]","[0.5390625, 0.889763779527559, 0.9523809523809523, 0.968, 0.9838709677419355]","[0.0859375, 0.3464566929133858, 0.6587301587301587, 0.864, 0.9596774193548387]",2.7142857142857144,5,3.009304653514263,10,9.857142857142858,17,89.6678321678322,5.827492507492508,0.2292675759821886,0.17899357915703126,0.07222544989789187,0.03392790784095132,0.11498988462048286,0.14069511905405988,0.10832578848270251,0.15587057545781136,0.025358105052682878,0.1,6,0.0056995558123739964,0.8666156399300894,0.5829603541996766
b2b54e3de8ac,"['machine', 'low']","['sentience', 'semantic_distance']",granite-3.0-8b-instruct,403,69,58,34,3,0.8405797101449275,4.753623188405797,133.66666666666666,23.0,21.0,0,0,0,2,2,0,4,0.2102203693194398,0.005131054113781647,"[0.004200022638618184, 0.000931031475163463]","[0.8405797101449275, 1.0, 1.0, 1.0, 1.0]","[0.18840579710144928, 0.5588235294117647, 0.8059701492537313, 0.9090909090909091, 0.9692307692307692]",4.333333333333333,6,3.2394293521708164,9,10.333333333333334,12,72.01190476190476,9.591428571428576,0.3288084464555053,0.12895927601809956,0.032428355957767725,0.0392156862745098,0.06410256410256411,0.10331825037707391,0.12217194570135748,0.1589448872421469,0.0159545289689646,0.1,6,0.0025655270568908234,0.9681159420289855,0.6863042308177247
6a75a984045e,"['machine', 'low']","['sentience', 'semantic_distance']",gemini-1.5-flash,373,63,49,34,3,0.7777777777777778,4.7936507936507935,123.66666666666667,21.0,19.0,0,0,0,4,0,0,4,0.21614444787064552,0.025534311122510034,"[0.0058163876061911035, 0.01971792351631893]","[0.7777777777777778, 1.0, 1.0, 1.0, 1.0]","[0.15873015873015872, 0.45161290322580644, 0.7868852459016393, 0.9333333333333333, 1.0]",4.0,6,3.2811286335539553,11,9.666666666666666,14,75.51748858447492,8.771232876712329,0.26959876543209876,0.1867283950617284,0.09552469135802469,0.0,0.10354938271604938,0.1449074074074074,0.06651234567901235,0.1499290923987116,0.00410637186655316,0.14285714285714285,7,0.012767155561255017,0.9555555555555556,0.6661123282381876
7bcf94547f49,"['machine', 'low']","['sentience', 'semantic_distance']",llama-3.1-70b-instruct,722,115,79,59,5,0.6869565217391305,5.165217391304348,143.6,23.0,20.6,0,0,0,2,1,0,3,0.21543274968775444,0.017322734985988394,"[0.008105244616757351, 0.010589401691387834, 0.01291350462497809, 0.0030373190388535143]","[0.6869565217391305, 0.9736842105263158, 1.0, 1.0, 1.0]","[0.10434782608695652, 0.39473684210526316, 0.6902654867256637, 0.8839285714285714, 0.972972972972973]",2.6,4,3.389564336372847,9,9.6,15,65.95718181818185,10.618121212121213,0.27096491228070174,0.12480263157894737,0.11480263157894736,0.010526315789473684,0.04760964912280702,0.1599122807017544,0.11938596491228069,0.15729221275874547,0.005529768232335308,0.14285714285714285,13,0.008661367492994197,0.9321281464530893,0.6092503398638855
723bf6663f0d,"['machine', 'low']","['sentience', 'semantic_distance']",llama-3.1-405b-instruct,726,121,74,59,5,0.6115702479338843,4.867768595041323,144.4,24.2,19.8,0,0,0,1,0,0,1,0.20843311529421513,0.004299990336100248,"[6.334911190400416e-05, 3.909218339562259e-05, 0.006971890403391662, 0.0015256489735092083]","[0.6115702479338843, 0.9166666666666666, 0.9831932773109243, 1.0, 1.0]","[0.09917355371900827, 0.2833333333333333, 0.5042016806722689, 0.7627118644067796, 0.9572649572649573]",3.0,5,3.2346472303512153,8,8.0,10,69.61200000000002,10.555517730496454,0.2628451178451178,0.14336700336700336,0.09188552188552189,0.006666666666666666,0.014814814814814814,0.2251010101010101,0.13897306397306397,0.15837729136858666,0.019529037019413942,0.25,14,0.002149995168050124,0.902286038382295,0.5213370778792695
f9027f30879d,"['machine', 'low']","['sentience', 'semantic_distance']",mixtral-8x7b-instruct,432,77,53,34,4,0.6883116883116883,4.48051948051948,107.25,19.25,17.25,0,0,0,2,6,0,8,0.20655065764292888,0.01620400166958787,"[0.009591310377760898, 0.00998471251555852, 0.00472997961106239]","[0.6883116883116883, 0.9736842105263158, 1.0, 1.0, 1.0]","[0.12987012987012986, 0.40789473684210525, 0.7466666666666667, 0.918918918918919, 0.9863013698630136]",2.75,4,2.7840698653198652,7,8.0,11,86.34338483146068,6.743679775280899,0.26815367295243453,0.17186180692372643,0.06399521531100479,0.0,0.12306501547987617,0.12749788910779622,0.11613425274415987,0.14851808015789306,0.023293952321986444,0.1,6,0.008102000834793935,0.9323991797676008,0.6379303644321669
db9a8e43afbb,"['machine', 'low']","['sentience', 'semantic_distance']",gemma-2-27b,456,81,59,40,4,0.7283950617283951,4.469135802469136,113.25,20.25,18.25,0,0,0,3,0,0,3,0.21195902885534826,0.014804555728282282,"[0.009364368031908571, 0.0005493271045195758, 0.012293138455995278]","[0.7283950617283951, 0.9625, 1.0, 1.0, 1.0]","[0.12345679012345678, 0.35, 0.620253164556962, 0.8717948717948718, 1.0]",2.0,2,2.8886109282422647,7,8.75,13,91.70625000000003,6.43041666666667,0.2961190855927698,0.13543328017012227,0.09522860180754916,0.050505050505050504,0.03409090909090909,0.17563795853269537,0.12406964380648591,0.1670853921345302,0.012477209897147679,0.3333333333333333,12,0.007402277864141142,0.938179012345679,0.5931009652950581
c672e6f8f2d2,"['machine', 'low']","['sentience', 'semantic_distance']",c4ai-aya-expanse-32b,439,77,56,39,3,0.7272727272727273,4.584415584415584,145.66666666666666,25.666666666666668,22.0,0,0,0,7,0,0,7,0.21174060904223588,0.007419630506455693,"[0.006058349392630835, 0.0013612811138248582]","[0.7272727272727273, 0.9736842105263158, 1.0, 1.0, 1.0]","[0.14285714285714285, 0.42105263157894735, 0.72, 0.8648648648648649, 0.9315068493150684]",2.6666666666666665,8,2.8177775654576362,6,8.333333333333334,10,71.31166666666667,10.599999999999998,0.2764731052883284,0.13121397467844648,0.13790933574970424,0.017543859649122806,0.08721588763875254,0.19610360190289208,0.11288982858868836,0.15722382707255228,0.01291404952337244,0.14285714285714285,19,0.0037098152532278467,0.9401913875598086,0.6160562977232047
429e3d42dd95,"['machine', 'low']","['sentience', 'semantic_distance']",zamba2-7b-instruct,458,77,61,36,4,0.7922077922077922,4.818181818181818,113.75,19.25,18.5,0,0,0,4,1,0,5,0.20673349518624562,0.010778323714695281,"[0.010647616216114597, 0.0033236173410264302, 0.002196252014901895]","[0.7922077922077922, 0.9868421052631579, 1.0, 1.0, 1.0]","[0.16883116883116883, 0.5, 0.8, 0.8918918918918919, 0.9315068493150684]",2.0,2,2.896354348078486,8,8.5,11,75.87090909090908,8.14227272727273,0.2662309368191721,0.15245098039215688,0.07766884531590414,0.0406318082788671,0.07200435729847494,0.1468954248366013,0.11007625272331154,0.1583135383469718,0.022928277235352956,0.16666666666666666,2,0.005389161857347641,0.95580997949419,0.6584459820076258
9d225305c84a,"['machine', 'low']","['sentience', 'semantic_distance']",zamba2-7b-instruct,497,81,55,41,4,0.6790123456790124,5.0,123.5,20.25,17.75,0,0,0,3,2,0,5,0.21188493712646206,0.017770381648131085,"[0.01212787014065364, 0.0037056435238231322, 0.010822058807719859]","[0.6790123456790124, 0.9875, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.375, 0.6962025316455697, 0.8846153846153846, 0.974025974025974]",2.25,3,2.950387596899225,7,7.75,9,72.2556048387097,8.957069892473118,0.29583333333333334,0.14821428571428572,0.11190476190476191,0.0125,0.0625,0.20892857142857144,0.09821428571428571,0.17925914909158433,0.012625393354920078,0.1,6,0.008885190824065544,0.9333024691358025,0.6081910002796078
4ced124cb1d6,"['machine', 'low']","['sentience', 'semantic_distance']",gpt-3.5-turbo,746,133,85,59,6,0.6390977443609023,4.503759398496241,123.5,22.166666666666668,19.666666666666668,0,0,0,3,1,0,4,0.2124962045183522,0.01337309208968488,"[0.009512845524633773, 0.0067048371139198926, 0.008999933979728009, 0.004054028532166021, 0.004161085073764503]","[0.6390977443609023, 0.9318181818181818, 0.9847328244274809, 0.9923076923076923, 1.0]","[0.09774436090225563, 0.3333333333333333, 0.6335877862595419, 0.8692307692307693, 0.9689922480620154]",3.1666666666666665,7,3.167849745369473,10,10.833333333333334,16,75.45332774049217,8.904395973154365,0.300228411435308,0.14758325965222516,0.04066951566951567,0.030413105413105414,0.05759897828863346,0.1635646920129679,0.14022497298359368,0.1323067040315696,0.011402858571139818,0.1,6,0.0066865460448424395,0.9095912885828514,0.5805776995575831
68524e681bb2,"['machine', 'low']","['sentience', 'semantic_distance']",gpt-4o,827,149,101,70,5,0.6778523489932886,4.429530201342282,164.6,29.8,26.8,0,0,0,6,1,0,7,0.2111388383691602,0.012515160704958658,"[0.005224381020681096, 0.0007954639789861939, 0.010914150925425747, 0.00809632548482428]","[0.6778523489932886, 0.9459459459459459, 0.9931972789115646, 1.0, 1.0]","[0.087248322147651, 0.35135135135135137, 0.6394557823129252, 0.8424657534246576, 0.9586206896551724]",4.0,7,4.209891926783752,13,12.0,17,72.52028571428572,11.491380952380954,0.27261053517632466,0.12491648945596313,0.07486554137869927,0.02074074074074074,0.08324960127591706,0.14644205209994685,0.14145888711678184,0.1531240397265979,0.0141175908695238,0.25,14,0.006257580352479329,0.9233991147701598,0.5758283797783516
750087f50ca7,"['machine', 'low']","['sentience', 'semantic_distance']",nemotron-4-340b-instruct,461,77,59,38,3,0.7662337662337663,4.792207792207792,153.0,25.666666666666668,22.333333333333332,0,0,0,1,1,0,2,0.2083610044434603,0.03675403643808131,"[0.019507283911163548, 0.017246752526917764]","[0.7662337662337663, 0.9605263157894737, 1.0, 1.0, 1.0]","[0.15584415584415584, 0.5394736842105263, 0.8133333333333334, 0.9054054054054054, 0.9178082191780822]",6.333333333333333,9,3.051948051948052,8,8.333333333333334,10,73.48612903225808,10.710752688172047,0.18554538520213576,0.12328375286041189,0.14225781845919144,0.0,0.017543859649122806,0.17310259344012205,0.09696796338672768,0.17138542500989778,0.01967325872092357,0.125,3,0.018377018219040656,0.9453520164046479,0.6663729595943007
4056d2dc5f5f,"['machine', 'low']","['sentience', 'semantic_distance']",jamba-1.5-large,612,100,72,52,4,0.72,5.01,152.25,25.0,22.25,0,0,0,3,0,0,3,0.2123942071765796,0.008765706419944766,"[0.0032929117932464225, 9.617751294915822e-05, 0.00975947032372157]","[0.72, 0.9797979797979798, 1.0, 1.0, 1.0]","[0.12, 0.3939393939393939, 0.673469387755102, 0.8247422680412371, 0.9270833333333334]",2.5,4,4.087993421052632,11,10.0,13,64.36331521739132,11.424239130434785,0.26864661654135336,0.14983082706766918,0.13727443609022555,0.008928571428571428,0.027857142857142858,0.1819172932330827,0.1319736842105263,0.1462686594043459,0.011606853254684968,0.125,0,0.004382853209972383,0.939959595959596,0.5878468766138133
37fe19734f2e,"['machine', 'low']","['sentience', 'semantic_distance']",ministral-8b-latest,581,108,72,47,5,0.6666666666666666,4.25,115.4,21.6,18.8,0,0,0,3,0,0,3,0.2103601578867733,0.023524629166631977,"[0.010306807178439514, 0.016513184616059967, 0.013247112342805567, 0.006982154195958906]","[0.6666666666666666, 0.9345794392523364, 0.9905660377358491, 1.0, 1.0]","[0.1111111111111111, 0.40186915887850466, 0.660377358490566, 0.8761904761904762, 0.9615384615384616]",2.0,4,3.1351919191919193,8,8.4,11,84.57128571428574,7.7237142857142835,0.2929962838129807,0.10757324345346124,0.09268170426065163,0.05916515426497278,0.026946677037421138,0.21421139054532884,0.11036384063607294,0.1544439010322094,0.015674951834297568,0.14285714285714285,5,0.011762314583315989,0.9183624287309704,0.6022173132418239
60c0d51c070c,"['machine', 'high']","['sentience', 'semantic_distance']",Phi-3-mini-4k-instruct,613,114,76,47,5,0.6666666666666666,4.245614035087719,121.8,22.8,20.0,0,0,0,12,0,0,12,0.20439106832490156,0.0045109661755623615,"[0.002682419218026172, 0.0012516816070069492, 0.00039838636764369384, 0.004689445158447908]","[0.6666666666666666, 0.9734513274336283, 1.0, 1.0, 1.0]","[0.11403508771929824, 0.37168141592920356, 0.6696428571428571, 0.8738738738738738, 0.9545454545454546]",3.0,4,3.4101326916279198,9,10.2,13,84.24334883720933,7.918511627906977,0.2007142857142857,0.16134920634920635,0.08206349206349206,0.04928571428571429,0.1442063492063492,0.13912698412698413,0.10642857142857143,0.1695284498940914,0.026873892374379038,0.3333333333333333,10,0.0022554830877811807,0.928023598820059,0.5967557378421374
130a7b602638,"['machine', 'high']","['sentience', 'semantic_distance']",claude-3-opus-20240229,754,125,83,64,5,0.664,4.92,150.0,25.0,22.0,0,0,0,1,2,0,3,0.21127264186858186,0.003960858050720134,"[0.0026713760344536652, 0.002087695476336332, 0.0018528870883441906, 0.0013097575023060803]","[0.664, 0.9838709677419355, 1.0, 1.0, 1.0]","[0.096, 0.3951612903225806, 0.6585365853658537, 0.8360655737704918, 0.9504132231404959]",4.2,7,3.1605277954235778,9,9.4,13,61.25914685314686,11.81994405594406,0.2359866220735786,0.1915273132664437,0.10494983277591974,0.033779264214046825,0.02508361204013378,0.1346711259754738,0.11725752508361204,0.1517612945049181,0.013110745287018444,0.25,18,0.001980429025360067,0.9295741935483871,0.5872353345198844
80805e202aa8,"['machine', 'high']","['sentience', 'semantic_distance']",llama-3.2-1b-instruct,794,135,84,59,5,0.6222222222222222,4.82962962962963,158.0,27.0,23.2,0,0,0,3,3,0,6,0.21193573399637958,0.020579635695769233,"[0.013604727769509356, 0.011945885419845592, 0.005354480101512016, 0.010254178100671502]","[0.6222222222222222, 0.9402985074626866, 1.0, 1.0, 1.0]","[0.08888888888888889, 0.30597014925373134, 0.6015037593984962, 0.7954545454545454, 0.9083969465648855]",3.0,5,3.483745122081429,9,10.4,11,62.46316778523493,11.950120805369128,0.2527741935483871,0.13818279569892472,0.07359139784946236,0.022451612903225806,0.052354838709677415,0.16661290322580646,0.13125806451612904,0.13694500212275654,0.011784561031423002,0.25,19,0.010289817847884616,0.9125041459369818,0.5400428579121095
4afb8b9fcaf2,"['machine', 'high']","['sentience', 'semantic_distance']",llama-3.1-405b-instruct,642,108,69,49,5,0.6388888888888888,4.87037037037037,127.6,21.6,19.4,0,0,0,2,0,0,2,0.2142991170692606,0.016382381750047637,"[0.013114876096898875, 0.005289453397065519, 0.008329494020123507, 0.006030939986007372]","[0.6388888888888888, 0.9345794392523364, 0.9811320754716981, 1.0, 1.0]","[0.1111111111111111, 0.40186915887850466, 0.6792452830188679, 0.8761904761904762, 0.9711538461538461]",3.6,6,2.9389777122035188,8,8.8,13,73.90009917355376,8.963702479338846,0.2720100069013113,0.1741873706004141,0.03230676328502415,0.006666666666666666,0.0485024154589372,0.16129572118702554,0.08671670117322292,0.13710531182245378,0.00705779488566094,0.25,19,0.008191190875023818,0.9109200807225847,0.6079139750705612
b19ba18ca17f,"['machine', 'high']","['sentience', 'semantic_distance']",granite-3.0-8b-instruct,565,94,57,36,5,0.6063829787234043,4.840425531914893,112.2,18.8,16.6,0,0,0,3,3,0,6,0.21541829317335098,0.021572597111974443,"[0.008862842242796348, 0.0051190429008924065, 0.02095475892225901, 0.008208550158001121]","[0.6063829787234043, 0.956989247311828, 0.9891304347826086, 1.0, 1.0]","[0.1276595744680851, 0.3548387096774194, 0.6304347826086957, 0.8241758241758241, 0.9222222222222223]",1.4,3,2.9268735456229025,8,7.8,10,77.59929729729733,7.950882882882883,0.27555555555555555,0.10444444444444444,0.10444444444444444,0.007407407407407407,0.07703703703703703,0.2,0.10518518518518519,0.15604600993865128,0.00481944267748019,0.07692307692307693,0,0.010786298555987221,0.9105005321635682,0.5718662226304493
b3f45a6140f9,"['machine', 'high']","['sentience', 'semantic_distance']",Phi-3-small-8k-instruct,542,98,68,46,5,0.6938775510204082,4.36734693877551,107.6,19.6,17.6,1,0,0,3,0,1,3,0.21039688310761384,0.018902696473429903,"[0.011397750269282941, 0.015828895328020814, 0.007859885451769605, 0.0027188618977864454]","[0.6938775510204082, 0.9587628865979382, 0.9895833333333334, 1.0, 1.0]","[0.12244897959183673, 0.3917525773195876, 0.65625, 0.8105263157894737, 0.9042553191489362]",2.4,4,2.830074659639877,7,8.4,10,86.91476923076924,6.949675213675214,0.2924845089550972,0.144471606824548,0.11500127323656735,0.03196672608437314,0.05063492063492063,0.19261013496307614,0.09139376962906375,0.15772515918136737,0.014862262808954474,0.16666666666666666,14,0.009451348236714952,0.9284447541903359,0.5770466383699668
bb14e5cfcfa7,"['machine', 'high']","['sentience', 'semantic_distance']",llama-3.1-70b-instruct,706,123,83,52,5,0.6747967479674797,4.666666666666667,140.4,24.6,22.0,0,0,0,0,0,0,0,0.21746557717229806,0.0069065124502734054,"[0.002308520343568571, 0.004156662568901542, 0.002908107909289276, 0.004439734078787422]","[0.6747967479674797, 0.9754098360655737, 1.0, 1.0, 1.0]","[0.0975609756097561, 0.36885245901639346, 0.6611570247933884, 0.8583333333333333, 0.957983193277311]",3.4,6,3.474885550455171,9,10.6,12,66.01816058394161,10.85804379562044,0.25793343573988736,0.14531285202252944,0.1029810547875064,0.014451612903225806,0.012903225806451613,0.14811674347158219,0.12023655913978494,0.14452174223891093,0.0007248746795860406,0.25,19,0.0034532562251367027,0.9300413168066107,0.5887773972060365
697b276aac07,"['machine', 'high']","['sentience', 'semantic_distance']",Phi-3.5-MoE-instruct,639,108,80,52,5,0.7407407407407407,4.768518518518518,127.0,21.6,19.6,0,0,0,1,0,0,1,0.21159039965941714,0.012166628486666331,"[0.011291055632876107, 0.003604280251961245, 0.0013447761535644587, 0.008093144934930852]","[0.7407407407407407, 0.9906542056074766, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.42990654205607476, 0.6981132075471698, 0.8857142857142857, 0.9807692307692307]",2.2,5,3.13126688356502,8,8.6,11,76.422875,8.959625000000003,0.2792766373411535,0.11662756598240469,0.1210850439882698,0.022903225806451613,0.00909090909090909,0.20749755620723362,0.11247311827956989,0.15344723758347537,0.012475229705347868,0.1,1,0.0060833142433331655,0.9462789892696435,0.6211228754395745
f4bb4886cad1,"['machine', 'high']","['sentience', 'semantic_distance']",mistral-large-latest,784,143,98,55,4,0.6853146853146853,4.384615384615385,195.25,35.75,32.5,0,0,0,7,3,0,10,0.20803085918779726,0.010896130173119023,"[0.006645292160557759, 0.004109281529236869, 0.005589621569883907]","[0.6853146853146853, 0.9577464788732394, 1.0, 1.0, 1.0]","[0.09090909090909091, 0.3873239436619718, 0.6950354609929078, 0.8928571428571429, 0.9640287769784173]",4.5,6,3.871223124667776,11,13.0,15,69.29553571428575,13.593214285714286,0.21581989669714727,0.12436306923014537,0.09853086160053527,0.03520448313091787,0.09605441901015795,0.11960485898501652,0.12480184024046552,0.15413384481307563,0.01959431064858763,0.16666666666666666,14,0.0054480650865595115,0.928612232837585,0.6060308830799062
792b326b4bc9,"['machine', 'high']","['sentience', 'semantic_distance']",glm-4-0520,884,162,107,71,5,0.6604938271604939,4.3580246913580245,176.0,32.4,26.4,0,0,0,6,0,0,6,0.21290641305911948,0.017523781437078167,"[0.010034471253554028, 0.013201309887917484, 0.008802354999343037, 0.0030094267333417857]","[0.6604938271604939, 0.937888198757764, 0.99375, 1.0, 1.0]","[0.06790123456790123, 0.2360248447204969, 0.46875, 0.6855345911949685, 0.8417721518987342]",4.8,9,4.105788091477166,14,12.2,19,70.8791098901099,12.41589010989011,0.2962248970541653,0.14887657058388765,0.050223630028508076,0.027837609544926617,0.0469198606271777,0.18926322458029776,0.14189673740893252,0.13608992755959887,0.009843202905943205,0.1111111111111111,15,0.008761890718539084,0.9184264051836516,0.4599965644764202
0f877059a88e,"['machine', 'high']","['sentience', 'semantic_distance']",mpt-30b-chat,552,104,67,40,4,0.6442307692307693,4.221153846153846,137.25,26.0,23.25,0,0,0,9,0,0,9,0.21510214454088455,0.006317577280300857,"[0.004232336242659757, 0.0024766636875284687, 0.00276736599026306]","[0.6442307692307693, 0.970873786407767, 1.0, 1.0, 1.0]","[0.125, 0.4368932038834951, 0.7254901960784313, 0.8712871287128713, 0.96]",3.5,6,3.446382189239332,8,11.25,14,71.65,10.470000000000002,0.23032821824381927,0.10907928388746803,0.07419011082693946,0.019202898550724636,0.11005967604433077,0.14812446717817562,0.09919011082693947,0.15829288139255768,0.0054517399424130475,0.07692307692307693,0,0.0031587886401504284,0.9230209111277072,0.6237341057349596
18d4bcf6fe08,"['machine', 'high']","['sentience', 'semantic_distance']",jamba-1.5-large,686,118,80,45,5,0.6779661016949152,4.703389830508475,136.4,23.6,21.8,0,0,0,9,0,0,9,0.20819746719466314,0.013627502294078442,"[0.0018773894071023312, 0.0006119039624628286, 0.005457047952546007, 0.019308663266045717]","[0.6779661016949152, 0.9487179487179487, 0.9913793103448276, 1.0, 1.0]","[0.1016949152542373, 0.4017094017094017, 0.6637931034482759, 0.8521739130434782, 0.9649122807017544]",2.8,7,3.1939617278220633,9,11.0,14,76.72404477611941,9.215731343283583,0.2578493436388173,0.16529873635136794,0.04591093117408907,0.029813519813519814,0.08139246718194086,0.15659060238007608,0.13231137283768862,0.15372228513070202,0.01926109463485587,0.16666666666666666,2,0.006813751147039221,0.9236126721515383,0.5968567228314295
0d0b925c080a,"['machine', 'high']","['sentience', 'semantic_distance']",gpt-4o,817,138,93,63,5,0.6739130434782609,4.7898550724637685,162.6,27.6,23.8,0,0,0,2,0,0,2,0.21726153056193057,0.008292944465344898,"[0.007260724540912755, 0.0026674803459283136, 0.0020135647118693922, 0.004644119331979335]","[0.6739130434782609, 0.9343065693430657, 0.9852941176470589, 1.0, 1.0]","[0.08695652173913043, 0.291970802919708, 0.5514705882352942, 0.7333333333333333, 0.8805970149253731]",3.0,4,4.026440087641859,13,12.8,17,66.11559235668791,11.838165605095543,0.25197417525003735,0.14136065084340946,0.06671518137035379,0.014285714285714285,0.038203463203463205,0.18845723242274967,0.20274294670846396,0.14380084046530067,0.0011329679003210247,0.14285714285714285,13,0.004146472232672449,0.9187027460936771,0.5088656522305678
88a660249df5,"['machine', 'high']","['sentience', 'semantic_distance']",gpt-4,712,125,91,52,5,0.728,4.584,141.6,25.0,23.0,0,0,0,8,1,0,9,0.2162681110484208,0.018039707220219955,"[0.00063763516289847, 0.011235485138831214, 0.017860962044109002, 0.006345332094601225]","[0.728, 0.9919354838709677, 1.0, 1.0, 1.0]","[0.104, 0.4274193548387097, 0.7479674796747967, 0.8934426229508197, 0.9669421487603306]",3.2,5,3.459502518600425,12,11.0,15,71.96111267605635,10.277549295774651,0.2308874458874459,0.11175324675324676,0.09199134199134198,0.04701298701298701,0.10186147186147186,0.13948051948051948,0.15766233766233767,0.15973362025864626,0.0031198069273405404,0.16666666666666666,14,0.009019853610109978,0.9439870967741936,0.6279543212449313
07efa2d45a68,"['machine', 'high']","['sentience', 'semantic_distance']",zamba2-7b-instruct,421,71,54,37,3,0.7605633802816901,4.830985915492958,139.66666666666666,23.666666666666668,20.333333333333332,0,0,0,2,0,0,2,0.21198621096911732,0.027438628576296448,"[0.009812449589197997, 0.01762617898709845]","[0.7605633802816901, 0.9857142857142858, 1.0, 1.0, 1.0]","[0.1267605633802817, 0.34285714285714286, 0.5797101449275363, 0.7941176470588235, 0.9402985074626866]",2.6666666666666665,5,3.8191919191919195,10,8.333333333333334,11,71.94717299578062,9.766075949367089,0.2676092023918111,0.11290159116246072,0.1715313671835411,0.0,0.025641025641025644,0.19717239282456675,0.18202087767305158,0.1613535323274245,0.011683607085947512,0.1,1,0.013719314288148224,0.9492555331991952,0.5567488011372942
9cccb9a90e19,"['machine', 'high']","['sentience', 'semantic_distance']",deepseek-llm-chat-67b,265,46,34,20,3,0.7391304347826086,4.673913043478261,87.66666666666667,15.333333333333334,13.333333333333334,0,0,0,1,4,0,5,0.21389665603637695,0.016560453744161707,"[0.0015877612999507518, 0.014972692444210955]","[0.7391304347826086, 0.9555555555555556, 1.0, 1.0, 1.0]","[0.1956521739130435, 0.4222222222222222, 0.6590909090909091, 0.8604651162790697, 0.9285714285714286]",1.0,2,2.998241341991342,8,7.666666666666667,10,91.62628205128208,4.785384615384615,0.30416666666666664,0.10972222222222222,0.08611111111111111,0.0,0.13194444444444445,0.19444444444444445,0.10694444444444444,0.16696393489837646,0.007862716951428261,0.25,6,0.008280226872080854,0.9389371980676329,0.6132003700153347
91cadc4b0206,"['machine', 'high']","['sentience', 'semantic_distance']",lfm-40b,347,60,42,29,3,0.7,4.65,115.0,20.0,17.666666666666668,0,0,0,2,0,0,2,0.2088721128813739,0.015595570945332204,"[0.00469513005680508, 0.010900440888527124]","[0.7, 1.0, 1.0, 1.0, 1.0]","[0.18333333333333332, 0.4915254237288136, 0.7586206896551724, 0.8771929824561403, 0.9821428571428571]",2.3333333333333335,4,3.0034502587694076,7,8.666666666666666,10,71.91608695652175,8.942318840579713,0.3341750841750842,0.09882154882154882,0.05033670033670034,0.03333333333333333,0.05218855218855219,0.20134680134680136,0.11582491582491582,0.16487877139257728,0.017911803261434378,0.1,1,0.007797785472666102,0.94,0.6585630572632634
edbc45141447,"['machine', 'high']","['sentience', 'semantic_distance']",gemma-2-9b,412,68,53,37,3,0.7794117647058824,4.911764705882353,137.0,22.666666666666668,20.0,0,0,0,1,0,0,1,0.213502128024001,0.006980993046666856,"[0.006625867370284061, 0.0003551256763827948]","[0.7794117647058824, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.4925373134328358, 0.8181818181818182, 0.9692307692307692, 1.0]",2.3333333333333335,3,3.1421977774561363,9,9.0,12,71.90333333333336,9.855,0.25,0.17676767676767677,0.13257575757575757,0.015151515151515152,0.02904040404040404,0.1616161616161616,0.11742424242424242,0.1645000500416537,0.008651772976180139,0.3333333333333333,7,0.003490496523333428,0.9528972783143108,0.6912840978161435
d9ef5779e3c0,"['machine', 'high']","['sentience', 'semantic_distance']",baichuan2-7b-chat,302,53,44,27,4,0.8301886792452831,4.528301886792453,74.75,13.25,12.75,0,0,0,4,0,0,4,0.20574011541160084,0.01729420732568811,"[0.009656563070085333, 0.002357610066731769, 0.013927137851715066]","[0.8301886792452831, 0.9807692307692307, 1.0, 1.0, 1.0]","[0.24528301886792453, 0.5961538461538461, 0.8431372549019608, 0.96, 1.0]",1.5,3,2.2918813387423933,7,6.0,7,99.385625,3.3718749999999993,0.18003542510121456,0.159665991902834,0.1152580971659919,0.06363866396761134,0.1021002024291498,0.14764676113360325,0.06477732793522267,0.1820644730821662,0.02417579820098048,0.3333333333333333,10,0.008647103662844055,0.9621915820029028,0.7289148239847463
