result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster
52712c93447b,"['machine', 'gloom-payment-exist']","['sentience', 'id']",471,89,58,39,4,0.651685393258427,4.168539325842697,117.0,22.25,19.0,0,0,0,6,0,0,6,0.20869844878411647,0.010035232294014687,"[0.004843140041435157, 0.008126848652249302, 0.002082859747337573]","[0.651685393258427, 0.9659090909090909, 1.0, 1.0, 1.0]","[0.12359550561797752, 0.375, 0.6436781609195402, 0.8488372093023255, 0.9411764705882353]",2.25,5,3.7150240384615385,12,10.75,15,81.52902227722775,8.160470297029704,0.23768115942028986,0.18756211180124222,0.034239130434782605,0.043369565217391305,0.08190476190476191,0.20137163561076604,0.16050207039337475,0.14847026088021018,0.014348173902429984,0.3333333333333333,5
7c8448fb1129,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",535,96,70,42,5,0.7291666666666666,4.479166666666667,106.2,19.2,18.0,0,0,0,3,0,0,3,0.20521945467393987,0.023315933376851714,"[0.006899691952599429, 0.010680392535045907, 0.0122441104566208, 0.01680767180943729]","[0.7291666666666666, 0.9578947368421052, 1.0, 1.0, 1.0]","[0.13541666666666666, 0.37894736842105264, 0.6276595744680851, 0.8387096774193549, 0.9347826086956522]",2.4,4,3.5098879093479374,11,9.4,13,79.95699065420561,7.423289719626169,0.2955831608005521,0.1189095928226363,0.13871635610766045,0.008695652173913044,0.06259489302967564,0.16238785369220152,0.10531400966183574,0.12669817188329863,0.023742753965050933,0.25,6
fa387cd526df,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",645,114,75,55,4,0.6578947368421053,4.5,160.5,28.5,24.0,0,0,0,4,0,0,4,0.2154273697021433,0.010579170010396302,"[0.0017519067539172317, 0.006400340080119582, 0.007716508181557641]","[0.6578947368421053, 0.9734513274336283, 0.9910714285714286, 1.0, 1.0]","[0.09649122807017543, 0.3274336283185841, 0.6517857142857143, 0.8738738738738738, 0.9454545454545454]",3.0,6,3.2633837362393328,10,9.25,13,80.02503731343286,10.419776119402986,0.2741680194805195,0.19726055194805195,0.07127435064935064,0.021363636363636362,0.04564935064935065,0.17518668831168832,0.12257305194805194,0.1099614323231212,0.003326923908644086,0.14285714285714285,3
e323a8a91655,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",745,121,72,50,5,0.5950413223140496,5.024793388429752,148.2,24.2,19.8,0,0,0,2,3,0,5,0.21157584302279414,0.011021522162876024,"[0.010267633713764462, 0.006647602869914143, 0.0037169924804142662, 0.0014108152616591763]","[0.5950413223140496, 0.9166666666666666, 1.0, 1.0, 1.0]","[0.10743801652892562, 0.36666666666666664, 0.6134453781512605, 0.8135593220338984, 0.9230769230769231]",3.2,5,3.4169404081959462,10,9.4,11,61.11665217391305,11.591391304347827,0.24603174603174602,0.10529100529100528,0.09457671957671956,0.016666666666666666,0.04814814814814815,0.18465608465608466,0.1644179894179894,0.14012118076023303,0.011029977267342395,0.25,7
37fe19734f2e,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",581,108,72,47,5,0.6666666666666666,4.25,115.4,21.6,18.8,0,0,0,3,0,0,3,0.2103601578867733,0.023524629166631977,"[0.010306807178439514, 0.016513184616059967, 0.013247112342805567, 0.006982154195958906]","[0.6666666666666666, 0.9345794392523364, 0.9905660377358491, 1.0, 1.0]","[0.1111111111111111, 0.40186915887850466, 0.660377358490566, 0.8761904761904762, 0.9615384615384616]",2.0,4,3.1351919191919193,8,8.4,11,84.57128571428574,7.7237142857142835,0.2929962838129807,0.10757324345346124,0.09268170426065163,0.05916515426497278,0.026946677037421138,0.21421139054532884,0.11036384063607294,0.1200441927240606,0.01346134753938405,0.14285714285714285,3
e1fe4db51320,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",561,108,71,45,5,0.6574074074074074,4.092592592592593,112.2,21.6,19.6,0,0,0,9,0,0,9,0.2064696936294286,0.018272099725241298,"[0.006262322507723406, 0.010949448933677053, 0.011591143878824983, 0.007741284130257153]","[0.6574074074074074, 0.9158878504672897, 0.9716981132075472, 0.9809523809523809, 0.9903846153846154]","[0.1111111111111111, 0.4205607476635514, 0.7358490566037735, 0.8761904761904762, 0.9423076923076923]",2.8,6,3.325868982000878,11,12.4,20,94.15280000000001,6.337600000000002,0.1983720243950423,0.14327114346295933,0.11601689728288193,0.0392512077294686,0.11518952062430324,0.13973484600083066,0.10796227074999454,0.12151752961309333,0.021242276054073472,0.14285714285714285,8
9ce846e0b789,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",656,114,75,49,5,0.6578947368421053,4.614035087719298,130.4,22.8,20.0,0,0,0,7,0,0,7,0.21271972550826818,0.010977927737482504,"[0.004993536255576386, 0.009897084308393062, 0.001572545008225873, 0.005492689902769687]","[0.6578947368421053, 0.9646017699115044, 0.9910714285714286, 1.0, 1.0]","[0.10526315789473684, 0.40707964601769914, 0.6785714285714286, 0.8288288288288288, 0.9454545454545454]",3.4,7,3.337210961907712,10,9.0,13,81.33900000000001,8.472666666666665,0.28163292847503374,0.1303431656063235,0.09469250048197417,0.051318681318681315,0.08056294582610372,0.12579140158087526,0.12991710044341623,0.10254549248176709,0.008742212296394325,0.14285714285714285,8
68524e681bb2,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",827,149,101,70,5,0.6778523489932886,4.429530201342282,164.6,29.8,26.8,0,0,0,6,1,0,7,0.2111388383691602,0.012515160704958658,"[0.005224381020681096, 0.0007954639789861939, 0.010914150925425747, 0.00809632548482428]","[0.6778523489932886, 0.9459459459459459, 0.9931972789115646, 1.0, 1.0]","[0.087248322147651, 0.35135135135135137, 0.6394557823129252, 0.8424657534246576, 0.9586206896551724]",4.0,7,4.209891926783752,13,12.0,17,72.52028571428572,11.491380952380954,0.27261053517632466,0.12491648945596313,0.07486554137869927,0.02074074074074074,0.08324960127591706,0.14644205209994685,0.14145888711678184,0.12985807970950478,0.011903986574610281,0.25,7
e54689cf7c7c,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",579,102,66,44,4,0.6470588235294118,4.598039215686274,144.0,25.5,21.75,0,0,0,1,2,0,3,0.21473831303779972,0.011203051260836261,"[0.00638516209428272, 0.008462346498928353, 0.0019570682980433185]","[0.6470588235294118, 0.9306930693069307, 0.99, 1.0, 1.0]","[0.10784313725490197, 0.3564356435643564, 0.63, 0.8181818181818182, 0.9387755102040817]",2.25,3,3.815818441414886,11,11.75,14,78.34070652173914,9.474673913043478,0.30672115070284406,0.12607714939522718,0.05203988231448185,0.0,0.03428571428571429,0.15866623079437725,0.18839816933638442,0.1252169546328093,0.004705037237331233,0.3333333333333333,9
6e5aff558022,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",652,128,69,31,7,0.5390625,4.0,92.28571428571429,18.285714285714285,16.571428571428573,0,0,0,10,0,0,10,0.20551858127758066,0.011399111624747993,"[0.005947470996114951, 0.010873496201303262, 0.005474896090371245, 0.006719298305965626, 0.00287232725393205, 0.0023098460265568443]","[0.5390625, 0.889763779527559, 0.9523809523809523, 0.968, 0.9838709677419355]","[0.0859375, 0.3464566929133858, 0.6587301587301587, 0.864, 0.9596774193548387]",2.7142857142857144,5,3.009304653514263,10,9.857142857142858,17,89.6678321678322,5.827492507492508,0.2292675759821886,0.17899357915703126,0.07222544989789187,0.03392790784095132,0.11498988462048286,0.14069511905405988,0.10832578848270251,0.11838085609569884,0.02314450075776936,0.1,0
ad56465a7e2f,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",664,117,82,53,5,0.7008547008547008,4.564102564102564,132.0,23.4,20.8,0,0,0,6,0,0,6,0.20929637045230506,0.01227088060541387,"[0.002071259032080164, 0.0036684261772023663, 0.009134730272915531, 0.009667345728629678]","[0.7008547008547008, 0.9655172413793104, 1.0, 1.0, 1.0]","[0.10256410256410256, 0.4396551724137931, 0.7565217391304347, 0.9210526315789473, 0.9911504424778761]",2.6,4,3.14955490869284,10,10.6,17,83.78637593984963,8.18099248120301,0.2461707152496626,0.16443151147098514,0.08355263157894736,0.032692307692307694,0.06613529014844804,0.1589321862348178,0.11170715249662617,0.11071881704163133,0.015588922408320549,0.14285714285714285,3
bd6d29e01c3f,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",716,116,84,50,4,0.7241379310344828,5.051724137931035,178.25,29.0,25.5,0,0,0,6,3,0,9,0.21556656151401754,0.007180226528692231,"[0.003215677478074913, 0.005419398729617775, 0.002135263585345659]","[0.7241379310344828, 0.9826086956521739, 0.9912280701754386, 1.0, 1.0]","[0.10344827586206896, 0.40869565217391307, 0.6842105263157895, 0.8672566371681416, 0.9464285714285714]",4.5,8,3.3469426212256925,12,9.5,12,56.05787213740459,13.576393129770995,0.2503499670619236,0.1265822040278562,0.07988953980801806,0.008928571428571428,0.10162278844344061,0.13856784067381894,0.14050883446263882,0.13322889177422775,0.0030485402848955956,0.14285714285714285,4
9a97e73a6519,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",547,98,65,40,6,0.6632653061224489,4.459183673469388,90.33333333333333,16.333333333333332,15.0,0,0,0,12,0,0,12,0.2083970497816037,0.025128471567517265,"[0.02104634429727284, 0.019031306107838958, 0.0017046400478908097, 0.007365987414405473, 0.013672901051385078]","[0.6632653061224489, 0.9690721649484536, 1.0, 1.0, 1.0]","[0.12244897959183673, 0.44329896907216493, 0.7604166666666666, 0.9157894736842105, 0.9787234042553191]",3.3333333333333335,9,2.608429319587561,7,7.333333333333333,10,82.87912162162164,6.295270270270269,0.21604458343588778,0.1149348236304758,0.10285439198482677,0.0276426472078646,0.1387851279155627,0.13111502024545502,0.10955155955155955,0.1302815874417623,0.017387563749723278,0.14285714285714285,3
45ea474070ab,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",859,138,96,69,5,0.6956521739130435,5.115942028985507,171.0,27.6,25.2,0,0,0,4,2,0,6,0.2138223572104585,0.013935400683895427,"[0.0020243042434742176, 0.0006435284739226277, 0.009669324358304338, 0.015533644292089671]","[0.6956521739130435, 0.9854014598540146, 1.0, 1.0, 1.0]","[0.09420289855072464, 0.40875912408759124, 0.7352941176470589, 0.9111111111111111, 0.9776119402985075]",4.6,9,3.616651478602698,12,12.2,20,59.64935031847135,12.740076433121022,0.213449868632935,0.16247669294007966,0.11158805831002627,0.04036231884057971,0.04708428680396644,0.15180735655564032,0.07394419018560895,0.11981067009139479,0.006536948892013672,0.14285714285714285,3
73d9ee812266,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",712,132,84,56,5,0.6363636363636364,4.3106060606060606,141.6,26.4,23.0,0,0,0,3,1,0,4,0.21220402272490713,0.009813849061797011,"[0.002907197403185291, 0.0019513236063261885, 0.003424272031086445, 0.011344905082996098]","[0.6363636363636364, 0.9312977099236641, 0.9769230769230769, 1.0, 1.0]","[0.08333333333333333, 0.2900763358778626, 0.5923076923076923, 0.813953488372093, 0.9375]",3.6,6,3.2989268150370927,10,11.0,17,85.41908609271526,8.847602649006621,0.3076748251748252,0.14054195804195804,0.07231643356643357,0.020192307692307693,0.05178321678321678,0.16963286713286713,0.10337412587412588,0.14193712828452126,0.009773617863116424,0.3333333333333333,5
712f4f297b23,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",318,57,48,29,4,0.8421052631578947,4.421052631578948,78.75,14.25,13.75,0,0,0,4,0,0,4,0.20532914570399693,0.02655345702928208,"[0.015662155548731488, 0.012313415606816591, 0.01185461438837504]","[0.8421052631578947, 0.9821428571428571, 1.0, 1.0, 1.0]","[0.22807017543859648, 0.5535714285714286, 0.8, 0.9074074074074074, 0.9433962264150944]",1.75,3,2.491293103448276,7,6.75,7,93.78294117647062,4.4017647058823535,0.19045209176788125,0.13883265856950067,0.1465080971659919,0.053221997300944665,0.09168353576248313,0.13723009446693657,0.085610661268556,0.1717610139595835,0.023523371904936807,1.0,11
b2b54e3de8ac,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",403,69,58,34,3,0.8405797101449275,4.753623188405797,133.66666666666666,23.0,21.0,0,0,0,2,2,0,4,0.2102203693194398,0.005131054113781647,"[0.004200022638618184, 0.000931031475163463]","[0.8405797101449275, 1.0, 1.0, 1.0, 1.0]","[0.18840579710144928, 0.5588235294117647, 0.8059701492537313, 0.9090909090909091, 0.9692307692307692]",4.333333333333333,6,3.2394293521708164,9,10.333333333333334,12,72.01190476190476,9.591428571428576,0.3288084464555053,0.12895927601809956,0.032428355957767725,0.0392156862745098,0.06410256410256411,0.10331825037707391,0.12217194570135748,0.12547784730007774,0.01374092467405108,0.1,0
088ef61f5efa,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",813,136,94,60,6,0.6911764705882353,4.867647058823529,134.66666666666666,22.666666666666668,20.333333333333332,0,0,0,2,1,0,3,0.21401060745540984,0.0047521087608322745,"[0.0057744198375278, 0.0018005930715137286, 0.0034564695876054263, 0.00011193756804322996, 0.0007368518373905009]","[0.6911764705882353, 0.9185185185185185, 0.9776119402985075, 1.0, 1.0]","[0.08823529411764706, 0.3037037037037037, 0.6044776119402985, 0.8796992481203008, 0.9621212121212122]",2.8333333333333335,6,3.025905613328184,8,8.333333333333334,11,77.24693396226417,9.068270440251574,0.33110960859439564,0.12454763514601243,0.09177264775642058,0.009259259259259259,0.0351715015508119,0.16733179861983108,0.13604188801957565,0.11909028417185734,0.006160448402110996,0.14285714285714285,4
626cb179acfe,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",927,159,109,73,5,0.6855345911949685,4.6918238993710695,184.6,31.8,27.8,0,0,0,7,1,0,8,0.21818804677400053,0.007072693191347915,"[0.004965943964867797, 0.004727245583420692, 0.003169065430050799, 0.0012831314043565412]","[0.6855345911949685, 0.9556962025316456, 0.9936305732484076, 1.0, 1.0]","[0.07547169811320754, 0.379746835443038, 0.7006369426751592, 0.8974358974358975, 0.9741935483870968]",4.0,6,3.7017831854964207,12,11.4,16,66.95147826086958,13.06308695652174,0.23310740207291933,0.15032166963201446,0.08175435623711486,0.050058459713632125,0.06442316925075546,0.14552232483266966,0.13931542828094554,0.10117748641131218,0.002194430235070377,0.1,0
1866bc9f1d4a,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",618,101,76,51,4,0.7524752475247525,4.97029702970297,153.75,25.25,23.0,0,0,0,3,0,0,3,0.2143841375089159,0.007968198539864302,"[0.003494090504116476, 0.0015224273441827862, 0.0069357799614971904]","[0.7524752475247525, 0.96, 0.98989898989899, 1.0, 1.0]","[0.1188118811881188, 0.38, 0.6464646464646465, 0.8469387755102041, 0.9381443298969072]",4.75,7,3.4583113804004215,11,10.75,13,70.1308653846154,10.74399572649573,0.29376872761335027,0.11069050672996578,0.11617640014689368,0.021778584392014518,0.05335473758721812,0.15166905280189047,0.10060354141496931,0.1073150446540431,0.005413388295098853,0.14285714285714285,4
cad869ba72de,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",588,100,76,47,5,0.76,4.75,116.8,20.0,18.8,0,0,0,5,1,0,6,0.21182145667671606,0.010198958411453865,"[0.0007917484203418534, 0.0019890755715996356, 0.005266828187788397, 0.012350264643177844]","[0.76, 0.9696969696969697, 0.9897959183673469, 1.0, 1.0]","[0.11, 0.3838383838383838, 0.7142857142857143, 0.9072164948453608, 0.9791666666666666]",2.8,4,3.3124124789305784,10,9.6,12,86.38391304347827,6.924347826086958,0.29729468599033815,0.17792270531400967,0.09089371980676328,0.04091787439613526,0.0795048309178744,0.1343719806763285,0.11559178743961353,0.1092691327396192,0.01053874995949855,0.1,0
013d09d77e4d,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",452,82,61,34,5,0.7439024390243902,4.329268292682927,89.6,16.4,15.2,0,0,0,3,3,0,6,0.212537034628863,0.004198159774144505,"[0.0007608107158115773, 0.0027551440965561946, 0.004101843544931122, 0.0007785211909901169]","[0.7439024390243902, 0.9382716049382716, 0.9875, 1.0, 1.0]","[0.12195121951219512, 0.3333333333333333, 0.65, 0.8354430379746836, 0.9358974358974359]",2.6,5,2.7703970078452835,7,7.2,10,101.08900000000003,4.128000000000004,0.29173160173160173,0.17417748917748918,0.060876623376623376,0.0,0.10432900432900433,0.14454545454545453,0.12898268398268398,0.13002915131418327,0.00910759405520467,0.25,6
9377ef2b27f5,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",367,64,53,32,3,0.828125,4.5,121.66666666666667,21.333333333333332,20.666666666666668,0,1,0,3,1,1,4,0.2139323191537011,0.0026403429532292078,"[0.0014607007455344212, 0.0011796422076947866]","[0.828125, 1.0, 1.0, 1.0, 1.0]","[0.140625, 0.49206349206349204, 0.8225806451612904, 0.9508196721311475, 1.0]",1.6666666666666667,2,2.8780967570441254,7,8.0,9,88.56333333333333,7.614074074074079,0.2840998217468806,0.17094474153297684,0.06951871657754011,0.04,0.0783957219251337,0.12285204991087344,0.1594295900178253,0.1204978530867058,0.006317025005528498,0.1,0
3c9a476f1045,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",589,103,78,44,4,0.7572815533980582,4.631067961165049,146.5,25.75,23.5,0,0,0,6,0,0,6,0.21085174101351684,0.010457746115289063,"[0.008554796308348517, 0.002908896246712256, 0.004222926617872824]","[0.7572815533980582, 0.9803921568627451, 1.0, 1.0, 1.0]","[0.10679611650485436, 0.43137254901960786, 0.7722772277227723, 0.9, 0.9595959595959596]",2.5,4,3.6270597520597523,9,11.25,13,75.80266949152545,10.015,0.2361873040752351,0.11713968502761606,0.10662505597850425,0.08484475294820122,0.07899033437826541,0.1447744066278549,0.12448219883564711,0.12586128188852677,0.012478181285897005,0.125,1
25d30fa501d0,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",550,91,71,46,4,0.7802197802197802,4.8901098901098905,136.75,22.75,20.5,0,0,0,2,3,0,5,0.21242139350964828,0.01848168062106061,"[0.009240664436359597, 0.002995936204860744, 0.015485920290370575]","[0.7802197802197802, 0.9777777777777777, 1.0, 1.0, 1.0]","[0.13186813186813187, 0.4, 0.6853932584269663, 0.875, 0.9655172413793104]",2.5,4,3.0962109420039203,10,8.0,10,71.39410377358492,9.884622641509434,0.32180316091954025,0.08720135467980296,0.1324086617405583,0.027529761904761904,0.06105090311986863,0.1510293513957307,0.13464183087027914,0.16030723588508472,0.009338876293634113,0.5,2
93e0fdcea263,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",480,83,60,45,4,0.7228915662650602,4.662650602409639,119.25,20.75,19.25,0,0,0,7,0,0,7,0.2133997138100441,0.011638147622246537,"[0.00743719346516139, 0.003048701527936709, 0.006971326440271708]","[0.7228915662650602, 0.9878048780487805, 1.0, 1.0, 1.0]","[0.10843373493975904, 0.3902439024390244, 0.6419753086419753, 0.8375, 0.9620253164556962]",2.75,5,3.2558614740195,8,8.75,11,81.20875000000002,7.8325,0.24681929181929183,0.1401953601953602,0.1405006105006105,0.0,0.08059218559218559,0.14622710622710622,0.1476007326007326,0.13261076023704127,0.007382235692842465,0.14285714285714285,4
947d0f05fcd5,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",644,114,74,45,7,0.6491228070175439,4.543859649122807,91.14285714285714,16.285714285714285,15.714285714285714,0,0,0,10,4,0,14,0.21042633959741303,0.01852118084211657,"[0.004072092024106827, 0.004692778249323626, 0.00902891610607956, 0.000807169410917491, 0.01998287321083131, 0.016979713525090895]","[0.6491228070175439, 0.9734513274336283, 1.0, 1.0, 1.0]","[0.11403508771929824, 0.3893805309734513, 0.6875, 0.8738738738738738, 0.9454545454545454]",2.857142857142857,4,2.8441125693435323,8,7.571428571428571,10,88.44627906976744,5.501018826135105,0.21819517280596448,0.17359259493270993,0.0985483667151071,0.018607442977190875,0.1500189549504012,0.09569722625892461,0.0872938649143868,0.1341081658999125,0.013328984118104625,0.25,6
1f897f461569,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",563,94,66,42,5,0.7021276595744681,4.819148936170213,111.8,18.8,17.6,0,0,0,0,1,0,1,0.2106146025325363,0.014867158896393243,"[0.00452094276746115, 0.011301589674419826, 0.007986449593245376, 0.005925335757660133]","[0.7021276595744681, 0.967741935483871, 0.9891304347826086, 1.0, 1.0]","[0.1276595744680851, 0.45161290322580644, 0.6847826086956522, 0.8351648351648352, 0.9]",2.4,6,3.08457463674855,9,8.4,13,82.02457894736844,7.4827017543859675,0.279967744673627,0.12591460826754944,0.07597827009591715,0.017825311942959002,0.04733044733044733,0.1909939733469145,0.11623801035565741,0.12859465887672022,0.012952458247858067,0.125,1
5b1defdc2b74,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",910,159,102,68,5,0.6415094339622641,4.616352201257862,181.2,31.8,28.4,0,0,0,7,1,0,8,0.21334995950806862,0.009706784706558197,"[0.002600282050173125, 0.00011984653332652861, 0.00932440865857928, 0.0073690321710374596]","[0.6415094339622641, 0.9177215189873418, 0.9745222929936306, 1.0, 1.0]","[0.08176100628930817, 0.3860759493670886, 0.7452229299363057, 0.9230769230769231, 0.9741935483870968]",5.4,9,3.6658877779855565,12,12.2,18,74.88500000000002,11.757777777777779,0.18899698340874813,0.1471837965955613,0.07269553975436328,0.027142857142857142,0.057650290885585,0.14977806507218272,0.09336457659987071,0.1487335907785516,0.0074817442967934356,0.125,1
4ced124cb1d6,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",746,133,85,59,6,0.6390977443609023,4.503759398496241,123.5,22.166666666666668,19.666666666666668,0,0,0,3,1,0,4,0.2124962045183522,0.01337309208968488,"[0.009512845524633773, 0.0067048371139198926, 0.008999933979728009, 0.004054028532166021, 0.004161085073764503]","[0.6390977443609023, 0.9318181818181818, 0.9847328244274809, 0.9923076923076923, 1.0]","[0.09774436090225563, 0.3333333333333333, 0.6335877862595419, 0.8692307692307693, 0.9689922480620154]",3.1666666666666665,7,3.167849745369473,10,10.833333333333334,16,75.45332774049217,8.904395973154365,0.300228411435308,0.14758325965222516,0.04066951566951567,0.030413105413105414,0.05759897828863346,0.1635646920129679,0.14022497298359368,0.10334556876567372,0.0091892542762263,0.1,0
976672582036,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",635,104,72,48,4,0.6923076923076923,4.971153846153846,158.0,26.0,23.0,0,0,0,2,5,0,7,0.21287217646414505,0.006937976466827348,"[0.001132304649868271, 0.004600825589218399, 0.0046738344611543525]","[0.6923076923076923, 0.9902912621359223, 1.0, 1.0, 1.0]","[0.11538461538461539, 0.4563106796116505, 0.7941176470588235, 0.9108910891089109, 0.95]",5.0,9,3.2845701681448634,9,9.25,13,69.28917016806726,10.985609243697478,0.19698666775279677,0.11517052242858694,0.12302460084718149,0.020622895622895623,0.10234061040512653,0.11380267731074183,0.13818290431193656,0.12025898381283409,0.008437310384640573,0.125,1
db9a8e43afbb,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",456,81,59,40,4,0.7283950617283951,4.469135802469136,113.25,20.25,18.25,0,0,0,3,0,0,3,0.21195902885534826,0.014804555728282282,"[0.009364368031908571, 0.0005493271045195758, 0.012293138455995278]","[0.7283950617283951, 0.9625, 1.0, 1.0, 1.0]","[0.12345679012345678, 0.35, 0.620253164556962, 0.8717948717948718, 1.0]",2.0,2,2.8886109282422647,7,8.75,13,91.70625000000003,6.43041666666667,0.2961190855927698,0.13543328017012227,0.09522860180754916,0.050505050505050504,0.03409090909090909,0.17563795853269537,0.12406964380648591,0.14410724974515146,0.01026360560223416,0.3333333333333333,5
52cade8daeea,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",630,110,72,55,5,0.6545454545454545,4.581818181818182,125.2,22.0,19.4,0,0,0,4,0,0,4,0.21704322753931937,0.02328970897030995,"[0.0017942862077192645, 0.014101291105741653, 0.015146209296090896, 0.015537631331068086]","[0.6545454545454545, 0.9357798165137615, 0.9907407407407407, 1.0, 1.0]","[0.1, 0.29357798165137616, 0.5740740740740741, 0.7663551401869159, 0.8867924528301887]",3.6,4,2.9671114122262905,8,9.0,11,79.13431496062992,8.531748031496065,0.3246008680151903,0.14774471053243432,0.04964930636286135,0.028793691389599318,0.04354413702239789,0.17234945361543827,0.1518890955591723,0.12784666764108757,9.520823429193248e-05,0.14285714285714285,8
723bf6663f0d,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",726,121,74,59,5,0.6115702479338843,4.867768595041323,144.4,24.2,19.8,0,0,0,1,0,0,1,0.20843311529421513,0.004299990336100248,"[6.334911190400416e-05, 3.909218339562259e-05, 0.006971890403391662, 0.0015256489735092083]","[0.6115702479338843, 0.9166666666666666, 0.9831932773109243, 1.0, 1.0]","[0.09917355371900827, 0.2833333333333333, 0.5042016806722689, 0.7627118644067796, 0.9572649572649573]",3.0,5,3.2346472303512153,8,8.0,10,69.61200000000002,10.555517730496454,0.2628451178451178,0.14336700336700336,0.09188552188552189,0.006666666666666666,0.014814814814814814,0.2251010101010101,0.13897306397306397,0.1342439902456183,0.017315432724500424,0.25,7
25725b92d70d,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",429,75,56,40,5,0.7466666666666667,4.64,85.8,15.0,14.4,0,0,0,8,0,0,8,0.21533135573069254,0.01700330786030703,"[0.0034643199708726813, 0.001093533304002553, 0.006211868921915692, 0.023236893523823132]","[0.7466666666666667, 0.9864864864864865, 1.0, 1.0, 1.0]","[0.17333333333333334, 0.5135135135135135, 0.7671232876712328, 0.9166666666666666, 0.9577464788732394]",1.8,4,2.7376722614617353,7,7.6,10,103.2174382022472,3.284584269662922,0.3036113886113886,0.18128371628371628,0.04857142857142857,0.02,0.10084415584415585,0.09444305694305694,0.07573676323676323,0.1418950683192203,0.003518951851545604,0.3333333333333333,9
9d225305c84a,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",497,81,55,41,4,0.6790123456790124,5.0,123.5,20.25,17.75,0,0,0,3,2,0,5,0.21188493712646206,0.017770381648131085,"[0.01212787014065364, 0.0037056435238231322, 0.010822058807719859]","[0.6790123456790124, 0.9875, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.375, 0.6962025316455697, 0.8846153846153846, 0.974025974025974]",2.25,3,2.950387596899225,7,7.75,9,72.2556048387097,8.957069892473118,0.29583333333333334,0.14821428571428572,0.11190476190476191,0.0125,0.0625,0.20892857142857144,0.09821428571428571,0.15231841802597046,0.01041178906000656,0.1,0
